Date,Value,anomaly_kmeans,rolling_mean,rolling_std,z_score,anomaly_if,anomaly_svm,anomaly_lof,diff,cumsum,cumprod,common_anomaly,anomaly_count
2021-09-27,773.1199951171875,0,750.4660034179688,14.56490342560735,1.5553822114185483,1,-1,1,27.22998046875,211188.7382736206,inf,False,1
2021-09-28,787.2000122070312,0,760.9480102539062,18.72720574667558,1.4018109433002441,1,1,1,14.08001708984375,211975.93828582764,inf,False,0
2021-09-29,779.7999877929688,0,768.202001953125,17.260807911026482,0.671926012943739,1,1,1,-7.4000244140625,212755.7382736206,inf,False,0
2021-09-30,781.0,0,773.402001953125,16.17125426028326,0.4698459330724721,1,1,1,1.20001220703125,213536.7382736206,inf,False,0
2021-10-01,778.4000244140625,0,779.90400390625,5.067753286157979,-0.29677441013070077,1,1,1,-2.5999755859375,214315.13829803467,inf,False,0
2021-10-04,796.5,0,784.5800048828125,7.4633752235011,1.5971319624468425,1,1,1,18.0999755859375,215111.63829803467,inf,False,0
2021-10-05,784.7999877929688,0,784.1,7.32870741623757,0.09551313119934711,1,1,1,-11.70001220703125,215896.43828582764,inf,False,0
2021-10-06,776.2000122070312,0,783.3800048828125,8.002617491730916,-0.8972055309653769,1,1,1,-8.5999755859375,216672.63829803467,inf,False,0
2021-10-07,785.4600219726562,0,784.2720092773437,7.9191419283964395,0.1500178562342152,1,1,1,9.260009765625,217458.09832000732,inf,False,0
2021-10-08,796.2100219726562,0,787.8340087890625,8.594300055847496,0.974600971476991,1,1,1,10.75,218254.30834197998,inf,False,0
2021-10-11,787.6500244140625,0,786.064013671875,7.153985022482599,0.22169612281870166,1,1,1,-8.55999755859375,219041.95836639404,inf,False,0
2021-10-12,800.9299926757812,0,789.2900146484375,9.644715724501,1.206876216970719,1,1,1,13.27996826171875,219842.88835906982,inf,False,0
2021-10-13,810.469970703125,0,796.1440063476563,10.178881681248459,1.407420265220297,1,1,1,9.53997802734375,220653.35832977295,inf,False,0
2021-10-14,815.489990234375,0,802.15,11.115285655161907,1.2001482146506932,1,1,1,5.02001953125,221468.84832000732,inf,False,0
2021-10-15,823.739990234375,0,807.6559936523438,13.90559967818922,1.156656092096393,1,1,1,8.25,222292.5883102417,inf,False,0
2021-10-18,851.7899780273438,0,820.483984375,19.35359043812762,1.6175806630003533,1,1,1,28.04998779296875,223144.37828826904,inf,False,0
2021-10-19,877.530029296875,0,835.8039916992187,28.269353455517976,1.4760166928936838,1,1,1,25.74005126953125,224021.90831756592,inf,False,0
2021-10-20,865.3499755859375,0,846.7799926757813,26.577316154891584,0.6987155061832081,1,1,1,-12.1800537109375,224887.25829315186,inf,False,0
2021-10-21,856.0,0,854.8819946289062,20.01965933789506,0.05584537440042793,1,1,1,-9.3499755859375,225743.25829315186,inf,False,0
2021-10-22,895.5,0,869.2339965820313,17.700601418639376,1.483904574581836,1,1,1,39.5,226638.75829315186,inf,False,0
2021-10-25,950.530029296875,0,888.9820068359375,37.443546737792104,1.6437551413583527,1,1,1,55.030029296875,227589.28832244873,inf,False,0
2021-10-26,1024.68994140625,0,918.4139892578125,69.93276152597957,1.5196876232172902,1,1,1,74.159912109375,228613.97826385498,inf,False,0
2021-10-27,1039.6600341796875,0,953.2760009765625,79.64040917686698,1.0846759088251499,1,1,1,14.9700927734375,229653.63829803467,inf,False,0
2021-10-28,1068.31005859375,0,995.7380126953125,70.93215234521843,1.023119185009894,1,1,1,28.6500244140625,230721.94835662842,inf,False,0
2021-10-29,1081.8599853515625,0,1033.010009765625,51.353692910910596,0.9512456226017358,1,1,1,13.5499267578125,231803.80834197998,inf,False,0
2021-11-01,1145.0,0,1071.90400390625,46.70092059014363,1.5651939013205913,1,1,1,63.1400146484375,232948.80834197998,inf,False,0
2021-11-02,1159.3599853515625,0,1098.8380126953125,51.27397190931786,1.1803644305786956,1,1,1,14.3599853515625,234108.16832733154,inf,False,0
